"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","Should not update when comment title is null","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldNotUpdate_WhenCommentTitleIsNull"
"","3","Should return empty list when no comments found by IDs","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenNoIdsMatch"
"","7","Should get feedback by manager ID successfully","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackByManagerId_ShouldReturnFeedbackList_WhenManagerExists"
"","8","shouldThrowBadRequestForInvalidDimensionId()","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldThrowBadRequestForInvalidDimensionId"
"","7","Should delete comment successfully when comment exists","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldDeleteComment_WhenIdExists"
"","9","Should return empty list when no dimensions exist","","Thu Jul 24 06:41:06 GMT 2025","passed","Thu Jul 24 06:41:06 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnEmptyList_WhenNoDimensionsExist"
"","3","Should return empty list when no comments exist","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnEmptyList_WhenNoCommentsExist"
"","547","shouldHandleEventPublishingFailureGracefully()","","Thu Jul 24 06:41:04 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldHandleEventPublishingFailureGracefully"
"","3","Should throw exception when dimension not found by ID","","Thu Jul 24 06:41:06 GMT 2025","passed","Thu Jul 24 06:41:06 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldThrowException_WhenIdNotExists"
"","2","Should create comment successfully","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","3","Should return comment by ID successfully","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldReturnComment_WhenIdExists"
"","7","Should get feedback by ID successfully","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackById_ShouldReturnFeedback_WhenIdExists"
"","10","shouldCreateAssessmentSuccessfully()","","Thu Jul 24 06:41:05 GMT 2025","passed","Thu Jul 24 06:41:05 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldCreateAssessmentSuccessfully"
"","3","Should create grading criteria successfully","","Thu Jul 24 06:41:06 GMT 2025","passed","Thu Jul 24 06:41:06 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","createGradingCriteria_ShouldCreateGradingCriteria_WhenValidDto"
"","6","Should map feedback comment to DTO correctly","","Thu Jul 24 06:41:04 GMT 2025","passed","Thu Jul 24 06:41:04 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","mapToDto_ShouldMapCorrectly_WhenValidFeedbackComment"
"","3","Should throw exception when deleting non-existent grading criteria","","Thu Jul 24 06:41:06 GMT 2025","passed","Thu Jul 24 06:41:06 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldThrowException_WhenIdNotExists"
